source_k	source_program	target_k	target_program	intersection_n	union_n	jaccard_top50	shared_top50_genes
12	8	26	8	25	75	0.3333333333333333	ANGPTL4,BMP2,BNIP3,EEF1G,ERRFI1,FNIP2,GABARAP,GAS5,HSPA5,MIF,NME2,RFLNB,RNASEK,RPL17,RPS17,SDF2L1,SEPTIN7,SERPINA1,SERPINA3,SIPA1L2,SLC2A1,SNHG29,SOX9,TNFRSF12A,VEGFA
12	8	26	7	18	82	0.21951219512195122	ABL2,ARID5B,BMP2,CDKN1A,CHAC1,EGR1,FNIP2,FOSL1,GEM,GLIS3,HMOX1,IER3,KDM6B,KIAA0040,PPP1R15A,PTGS2,RCAN1,TNFRSF10D
12	8	26	19	18	82	0.21951219512195122	BMP2,CHAC1,FGF2,FHL2,FOSL1,GLIS3,HSPA5,IL11,INHBA,KDM6B,LIF,PHLDA2,PTGS2,RFLNB,SDF2L1,SERPINA3,SLC7A11,TNFRSF12A
12	8	14	10	17	83	0.20481927710843373	ABL2,ARID5B,CDKN1A,CHAC1,EGR1,FNIP2,FOSL1,GEM,GLIS3,HMOX1,IER3,KDM6B,KIAA0040,PPP1R15A,PTGS2,RCAN1,RPS17
12	8	24	7	17	83	0.20481927710843373	ABL2,ARID5B,BMP2,CDKN1A,CHAC1,EGR1,FNIP2,FOSL1,GEM,GLIS3,HMOX1,IER3,KDM6B,KIAA0040,PPP1R15A,PTGS2,RCAN1
12	8	24	17	17	83	0.20481927710843373	BMP2,FGF2,FHL2,FOSL1,GLIS3,HSPA5,IL11,INHBA,KDM6B,LIF,PHLDA2,PTGS2,RFLNB,SDF2L1,SERPINA3,SLC7A11,TNFRSF12A
12	8	24	6	12	88	0.13636363636363635	EEF1G,GABARAP,GAS5,KIAA0040,MIF,NME2,RNASEK,RPL17,RPS17,SEPTIN7,SERPINA3,SNHG29
12	8	26	9	12	88	0.13636363636363635	EEF1G,GABARAP,GAS5,KIAA0040,MIF,NME2,RNASEK,RPL17,RPS17,SEPTIN7,SERPINA3,SNHG29
12	8	26	12	11	89	0.12359550561797752	CHAC1,EEF1G,GABARAP,GAS5,MIF,NME2,RNASEK,RPL17,RPS17,SEPTIN7,SNHG29
12	8	12	3	9	91	0.0989010989010989	EEF1G,GABARAP,GAS5,NME2,RNASEK,RPL17,RPS17,SEPTIN7,SNHG29
12	8	14	2	9	91	0.0989010989010989	EEF1G,GABARAP,GAS5,NME2,RNASEK,RPL17,RPS17,SEPTIN7,SNHG29
12	8	12	1	3	97	0.030927835051546393	ANGPTL4,BNIP3,ERRFI1
12	8	14	1	3	97	0.030927835051546393	ANGPTL4,BNIP3,ERRFI1
12	8	24	3	3	97	0.030927835051546393	ANGPTL4,BNIP3,ERRFI1
12	8	26	2	3	97	0.030927835051546393	ANGPTL4,BNIP3,ERRFI1
12	8	26	4	3	97	0.030927835051546393	IER3,PHLDA2,SDF2L1
12	8	24	13	2	98	0.02040816326530612	RFLNB,TNFRSF12A
12	8	24	23	2	98	0.02040816326530612	FHL2,TNFRSF12A
12	8	26	15	2	98	0.02040816326530612	RFLNB,TNFRSF12A
12	8	12	2	1	99	0.010101010101010102	SERPINA1
12	8	12	12	1	99	0.010101010101010102	FHL2
12	8	14	3	1	99	0.010101010101010102	IER3
12	8	14	4	1	99	0.010101010101010102	SERPINA1
12	8	14	14	1	99	0.010101010101010102	FHL2
12	8	24	2	1	99	0.010101010101010102	IER3
12	8	24	5	1	99	0.010101010101010102	SERPINA1
12	8	24	10	1	99	0.010101010101010102	PPP1R15A
12	8	26	3	1	99	0.010101010101010102	FOXC2
12	8	26	6	1	99	0.010101010101010102	SERPINA1
12	8	26	10	1	99	0.010101010101010102	PPP1R15A
12	8	26	25	1	99	0.010101010101010102	FHL2
12	8	12	4	0	100	0.0	
12	8	12	5	0	100	0.0	
12	8	12	6	0	100	0.0	
12	8	12	7	0	100	0.0	
12	8	12	9	0	100	0.0	
12	8	12	10	0	100	0.0	
12	8	12	11	0	100	0.0	
12	8	14	5	0	100	0.0	
12	8	14	6	0	100	0.0	
12	8	14	7	0	100	0.0	
12	8	14	8	0	100	0.0	
12	8	14	11	0	100	0.0	
12	8	14	12	0	100	0.0	
12	8	14	13	0	100	0.0	
12	8	24	1	0	100	0.0	
12	8	24	4	0	100	0.0	
12	8	24	9	0	100	0.0	
12	8	24	11	0	100	0.0	
12	8	24	12	0	100	0.0	
12	8	24	14	0	100	0.0	
12	8	24	15	0	100	0.0	
12	8	24	16	0	100	0.0	
12	8	24	18	0	100	0.0	
12	8	24	19	0	100	0.0	
12	8	24	20	0	100	0.0	
12	8	24	21	0	100	0.0	
12	8	24	22	0	100	0.0	
12	8	24	24	0	100	0.0	
12	8	26	1	0	100	0.0	
12	8	26	5	0	100	0.0	
12	8	26	11	0	100	0.0	
12	8	26	13	0	100	0.0	
12	8	26	14	0	100	0.0	
12	8	26	16	0	100	0.0	
12	8	26	17	0	100	0.0	
12	8	26	18	0	100	0.0	
12	8	26	20	0	100	0.0	
12	8	26	21	0	100	0.0	
12	8	26	22	0	100	0.0	
12	8	26	23	0	100	0.0	
12	8	26	24	0	100	0.0	
12	8	26	26	0	100	0.0	
12	9	14	11	44	56	0.7857142857142857	ADAMTS6,ADGRG2,AMTN,AQP1,CAPS,CCDC80,CCND1,CD55,CLU,CRLF1,CRTAC1,DEFB1,DYSF,EMP3,EPB41L3,FN1,GAS1,HMX1,HSD3B7,HTRA1,IGFBP5,ISLR,ITPR3,NECTIN4,PRDX4,PRG4,PRSS23,PTGES,PTHLH,RET,S100A3,S100A4,S100A6,SLC16A10,SLC2A12,SLC7A2,SMIM14,SMOC1,TIMP1,TIMP3,TNFAIP6,TNFRSF11B,TREM1,TYMP
12	9	24	14	39	61	0.639344262295082	ADAMTS6,ADAMTSL2,ADGRG2,AMTN,CAPS,CCDC80,CD55,CLU,CRLF1,CRTAC1,DEFB1,DYSF,EMP3,EPB41L3,FN1,HMX1,HSD3B7,HTRA1,IGFBP5,ISLR,ITPR3,NECTIN4,PRDX4,PRG4,RET,S100A3,S100A6,SLC16A10,SLC2A12,SLC7A2,SMIM14,SMOC1,SOX11,TIMP1,TIMP3,TNFAIP6,TNFRSF11B,TREM1,TYMP
12	9	26	16	38	62	0.6129032258064516	ADAMTS6,ADAMTSL2,ADGRG2,AMTN,CAPS,CCDC80,CD55,CLU,CRLF1,CRTAC1,DEFB1,DYSF,EMP3,EPB41L3,FN1,HMX1,HSD3B7,HTRA1,IGFBP5,ISLR,ITPR3,NECTIN4,PRDX4,PRG4,RET,S100A3,S100A6,SLC16A10,SLC2A12,SLC7A2,SMIM14,SMOC1,SOX11,TIMP3,TNFAIP6,TNFRSF11B,TREM1,TYMP
12	9	24	13	7	93	0.07526881720430108	AQP1,CCND1,CRLF1,DPT,ISLR,S100A4,TREM1
12	9	26	12	7	93	0.07526881720430108	CLU,GAS1,MIA,NDUFA4L2,PRDX4,PTGES,TREM1
12	9	26	4	6	94	0.06382978723404255	CLU,EMP3,NDUFA4L2,S100A4,S100A6,TNFRSF11B
12	9	26	15	6	94	0.06382978723404255	AQP1,CCND1,DPT,ISLR,S100A4,TREM1
12	9	12	6	5	95	0.05263157894736842	AQP1,CCND1,DPT,PRSS23,S100A4
12	9	12	7	5	95	0.05263157894736842	CRTAC1,HTRA1,PRG4,SMIM14,TIMP3
12	9	14	7	5	95	0.05263157894736842	AQP1,CCND1,DPT,ISLR,S100A4
12	9	14	8	5	95	0.05263157894736842	CRTAC1,HTRA1,PRG4,SMIM14,TIMP3
12	9	24	9	5	95	0.05263157894736842	CRTAC1,HTRA1,PRG4,SMIM14,TIMP3
12	9	24	12	5	95	0.05263157894736842	AQP1,EMP3,PRSS23,S100A4,S100A6
12	9	26	11	5	95	0.05263157894736842	CRTAC1,HTRA1,PRG4,SMIM14,TIMP3
12	9	26	14	5	95	0.05263157894736842	AQP1,EMP3,PRSS23,S100A4,S100A6
12	9	14	3	4	96	0.041666666666666664	CLU,EMP3,S100A6,TNFRSF11B
12	9	24	2	4	96	0.041666666666666664	CLU,EMP3,NDUFA4L2,S100A6
12	9	24	5	4	96	0.041666666666666664	DPT,MIA,PRDX4,SRPX2
12	9	26	6	4	96	0.041666666666666664	DPT,HTRA1,MIA,PRDX4
12	9	12	2	3	97	0.030927835051546393	CLU,NDUFA4L2,PRDX4
12	9	26	3	3	97	0.030927835051546393	CLU,DEFB1,NDUFA4L2
12	9	14	4	2	98	0.02040816326530612	MIA,PRDX4
12	9	24	17	2	98	0.02040816326530612	TNFAIP6,TNFRSF11B
12	9	26	8	2	98	0.02040816326530612	IGFBP5,PTGES
12	9	26	19	2	98	0.02040816326530612	TNFAIP6,TNFRSF11B
12	9	12	4	1	99	0.010101010101010102	S100A6
12	9	14	5	1	99	0.010101010101010102	PRSS23
12	9	14	9	1	99	0.010101010101010102	PTGES
12	9	14	14	1	99	0.010101010101010102	CCND1
12	9	24	8	1	99	0.010101010101010102	PTGES
12	9	24	23	1	99	0.010101010101010102	CCND1
12	9	12	1	0	100	0.0	
12	9	12	3	0	100	0.0	
12	9	12	5	0	100	0.0	
12	9	12	8	0	100	0.0	
12	9	12	10	0	100	0.0	
12	9	12	11	0	100	0.0	
12	9	12	12	0	100	0.0	
12	9	14	1	0	100	0.0	
12	9	14	2	0	100	0.0	
12	9	14	6	0	100	0.0	
12	9	14	10	0	100	0.0	
12	9	14	12	0	100	0.0	
12	9	14	13	0	100	0.0	
12	9	24	1	0	100	0.0	
12	9	24	3	0	100	0.0	
12	9	24	4	0	100	0.0	
12	9	24	6	0	100	0.0	
12	9	24	7	0	100	0.0	
12	9	24	10	0	100	0.0	
12	9	24	11	0	100	0.0	
12	9	24	15	0	100	0.0	
12	9	24	16	0	100	0.0	
12	9	24	18	0	100	0.0	
12	9	24	19	0	100	0.0	
12	9	24	20	0	100	0.0	
12	9	24	21	0	100	0.0	
12	9	24	22	0	100	0.0	
12	9	24	24	0	100	0.0	
12	9	26	1	0	100	0.0	
12	9	26	2	0	100	0.0	
12	9	26	5	0	100	0.0	
12	9	26	7	0	100	0.0	
12	9	26	9	0	100	0.0	
12	9	26	10	0	100	0.0	
12	9	26	13	0	100	0.0	
12	9	26	17	0	100	0.0	
12	9	26	18	0	100	0.0	
12	9	26	20	0	100	0.0	
12	9	26	21	0	100	0.0	
12	9	26	22	0	100	0.0	
12	9	26	23	0	100	0.0	
12	9	26	24	0	100	0.0	
12	9	26	25	0	100	0.0	
12	9	26	26	0	100	0.0	
12	10	14	12	48	52	0.9230769230769231	ACTA2,ADGRF5,ARHGAP15,CALD1,CARMN,CD36,CDH19,CHN1,COL18A1,COL4A1,COL4A2,COX4I2,EBF2,EDNRA,EDNRB,FHL5,FILIP1L,FOXS1,GGT5,GJA4,GUCY1A1,GUCY1B1,HES4,HEYL,HIGD1B,IGFBP7,KCNE4,LINC00924,LINC01197,MAP1B,MCAM,NGFR,NOTCH3,NR2F2,NRXN1,OLFML2A,PLN,PLP1,PPP1R14A,RCAN2,RGS5,RNF152,SCN4B,SPARCL1,SYNPO2,TAGLN,THY1,TINAGL1
12	10	24	18	43	57	0.7543859649122807	ACTA2,ADAMTS4,ADGRF5,ARHGAP15,CALD1,CARMN,CD36,CHN1,COL18A1,COL4A1,COL4A2,COX4I2,EDNRA,EDNRB,FHL5,FILIP1L,FOXS1,GGT5,GJA4,GUCY1A1,GUCY1B1,HES4,HEYL,HIGD1B,ID4,IGFBP7,KCNE4,LINC00924,LINC01197,MCAM,NOTCH3,NR2F2,PLN,PPP1R14A,RCAN2,RGS5,RNF152,SCN4B,SPARCL1,SYNPO2,TAGLN,THY1,TINAGL1
12	10	26	20	43	57	0.7543859649122807	ACTA2,ADAMTS4,ADGRF5,ARHGAP15,CALD1,CARMN,CD36,CHN1,COL18A1,COL4A1,COL4A2,COX4I2,EDNRA,EDNRB,FHL5,FILIP1L,FOXS1,GGT5,GJA4,GUCY1A1,GUCY1B1,HES4,HEYL,HIGD1B,ID4,IGFBP7,KCNE4,LINC00924,LINC01197,MCAM,NOTCH3,NR2F2,PLN,PPP1R14A,RCAN2,RGS5,RNF152,SCN4B,SPARCL1,SYNPO2,TAGLN,THY1,TINAGL1
12	10	24	19	15	85	0.17647058823529413	ARHGAP15,CDH19,COL18A1,COL4A1,COL4A2,EBF2,FOXS1,IGFBP7,MAP1B,MCAM,NGFR,NR2F2,NRXN1,OLFML2A,PLP1
12	10	26	21	14	86	0.16279069767441862	ARHGAP15,CDH19,COL18A1,COL4A1,EBF2,FOXS1,IGFBP7,MAP1B,MCAM,NGFR,NR2F2,NRXN1,OLFML2A,PLP1
12	10	24	16	5	95	0.05263157894736842	CALD1,COL4A1,COL4A2,TAGLN,THY1
12	10	24	24	5	95	0.05263157894736842	CD36,GGT5,GUCY1A1,GUCY1B1,HEYL
12	10	26	18	5	95	0.05263157894736842	CALD1,COL4A1,COL4A2,TAGLN,THY1
12	10	26	26	5	95	0.05263157894736842	CD36,GGT5,GUCY1A1,GUCY1B1,HEYL
12	10	12	5	2	98	0.02040816326530612	GGT5,KCNE4
12	10	24	20	2	98	0.02040816326530612	ADGRF5,EDNRB
12	10	26	22	2	98	0.02040816326530612	ADGRF5,EDNRB
12	10	12	6	1	99	0.010101010101010102	THY1
12	10	12	7	1	99	0.010101010101010102	SPARCL1
12	10	12	12	1	99	0.010101010101010102	MAP1B
12	10	14	5	1	99	0.010101010101010102	THY1
12	10	14	7	1	99	0.010101010101010102	THY1
12	10	14	8	1	99	0.010101010101010102	SPARCL1
12	10	14	10	1	99	0.010101010101010102	ID4
12	10	14	14	1	99	0.010101010101010102	MAP1B
12	10	24	7	1	99	0.010101010101010102	ID4
12	10	24	9	1	99	0.010101010101010102	SPARCL1
12	10	24	10	1	99	0.010101010101010102	THY1
12	10	24	11	1	99	0.010101010101010102	GGT5
12	10	24	12	1	99	0.010101010101010102	MAP1B
12	10	24	13	1	99	0.010101010101010102	IGFBP7
12	10	24	15	1	99	0.010101010101010102	KCNE4
12	10	24	23	1	99	0.010101010101010102	MAP1B
12	10	26	7	1	99	0.010101010101010102	ID4
12	10	26	10	1	99	0.010101010101010102	THY1
12	10	26	11	1	99	0.010101010101010102	SPARCL1
12	10	26	13	1	99	0.010101010101010102	GGT5
12	10	26	14	1	99	0.010101010101010102	MAP1B
12	10	26	15	1	99	0.010101010101010102	IGFBP7
12	10	26	17	1	99	0.010101010101010102	KCNE4
12	10	26	25	1	99	0.010101010101010102	MAP1B
12	10	12	1	0	100	0.0	
12	10	12	2	0	100	0.0	
12	10	12	3	0	100	0.0	
12	10	12	4	0	100	0.0	
12	10	12	8	0	100	0.0	
12	10	12	9	0	100	0.0	
12	10	12	11	0	100	0.0	
12	10	14	1	0	100	0.0	
12	10	14	2	0	100	0.0	
12	10	14	3	0	100	0.0	
12	10	14	4	0	100	0.0	
12	10	14	6	0	100	0.0	
12	10	14	9	0	100	0.0	
12	10	14	11	0	100	0.0	
12	10	14	13	0	100	0.0	
12	10	24	1	0	100	0.0	
12	10	24	2	0	100	0.0	
12	10	24	3	0	100	0.0	
12	10	24	4	0	100	0.0	
12	10	24	5	0	100	0.0	
12	10	24	6	0	100	0.0	
12	10	24	8	0	100	0.0	
12	10	24	14	0	100	0.0	
12	10	24	17	0	100	0.0	
12	10	24	21	0	100	0.0	
12	10	24	22	0	100	0.0	
12	10	26	1	0	100	0.0	
12	10	26	2	0	100	0.0	
12	10	26	3	0	100	0.0	
12	10	26	4	0	100	0.0	
12	10	26	5	0	100	0.0	
12	10	26	6	0	100	0.0	
12	10	26	8	0	100	0.0	
12	10	26	9	0	100	0.0	
12	10	26	12	0	100	0.0	
12	10	26	16	0	100	0.0	
12	10	26	19	0	100	0.0	
12	10	26	23	0	100	0.0	
12	10	26	24	0	100	0.0	
12	11	14	13	50	50	1.0	AIF1,ALOX5AP,C1QA,C1QB,C1QC,CCL4,CCL4L2,CD163,CD37,CD3D,CD48,CD52,CD69,CD74,CPVL,CXCR4,CYBB,EMB,FCER1A,FCER1G,FCGR2B,FCGR3A,FOLR2,GMFG,HCST,HLA-DQA1,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB5,HPGDS,LAPTM5,LILRB5,LYVE1,LYZ,MARCO,MS4A4A,MS4A6A,MS4A7,PTPRC,RGS1,RNASE1,S100A8,S100A9,SAMSN1,SRGN,STAB1,TPSAB1,TYROBP,VSIG4
12	11	24	21	42	58	0.7241379310344828	AIF1,ALOX5AP,C1QA,C1QB,C1QC,CCL4,CCL4L2,CD163,CD37,CD74,CPVL,CYBB,EMB,FCER1A,FCER1G,FCGR2B,FCGR3A,FOLR2,GMFG,HCST,HLA-DQA1,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB5,HPGDS,LAPTM5,LILRB5,LYVE1,LYZ,MARCO,MS4A4A,MS4A6A,MS4A7,PTPRC,RGS1,RNASE1,S100A8,S100A9,STAB1,TYROBP,VSIG4
12	11	26	23	42	58	0.7241379310344828	AIF1,ALOX5AP,C1QA,C1QB,C1QC,CCL4,CCL4L2,CD163,CD37,CD74,CPVL,CYBB,EMB,FCER1A,FCER1G,FCGR2B,FCGR3A,FOLR2,GMFG,HCST,HLA-DQA1,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB5,HPGDS,LAPTM5,LILRB5,LYVE1,LYZ,MARCO,MS4A4A,MS4A6A,MS4A7,PTPRC,RGS1,RNASE1,S100A8,S100A9,STAB1,TYROBP,VSIG4
12	11	24	22	19	81	0.2345679012345679	ALOX5AP,CCL4,CD37,CD3D,CD48,CD52,CD69,CXCR4,EMB,FCER1G,GMFG,HCST,HPGDS,LAPTM5,PTPRC,RGS1,SAMSN1,SRGN,TPSAB1
12	11	26	24	19	81	0.2345679012345679	ALOX5AP,CCL4,CD37,CD3D,CD48,CD52,CD69,CXCR4,EMB,FCER1G,GMFG,HCST,HPGDS,LAPTM5,PTPRC,RGS1,SAMSN1,SRGN,TPSAB1
12	11	24	20	6	94	0.06382978723404255	CD74,GMFG,HLA-DRA,HLA-DRB1,LYVE1,RNASE1
12	11	26	22	6	94	0.06382978723404255	CD74,GMFG,HLA-DRA,HLA-DRB1,LYVE1,RNASE1
12	11	24	10	4	96	0.041666666666666664	CD74,HLA-DRA,HLA-DRB1,HLA-DRB5
12	11	26	10	4	96	0.041666666666666664	CD74,HLA-DRA,HLA-DRB1,HLA-DRB5
12	11	14	5	3	97	0.030927835051546393	CD74,HLA-DRB1,HLA-DRB5
12	11	26	12	2	98	0.02040816326530612	HLA-DQB1,SRGN
12	11	12	5	1	99	0.010101010101010102	HLA-DRB1
12	11	24	24	1	99	0.010101010101010102	LYVE1
12	11	26	26	1	99	0.010101010101010102	LYVE1
12	11	12	1	0	100	0.0	
12	11	12	2	0	100	0.0	
12	11	12	3	0	100	0.0	
12	11	12	4	0	100	0.0	
12	11	12	6	0	100	0.0	
12	11	12	7	0	100	0.0	
12	11	12	8	0	100	0.0	
12	11	12	9	0	100	0.0	
12	11	12	10	0	100	0.0	
12	11	12	12	0	100	0.0	
12	11	14	1	0	100	0.0	
12	11	14	2	0	100	0.0	
12	11	14	3	0	100	0.0	
12	11	14	4	0	100	0.0	
12	11	14	6	0	100	0.0	
12	11	14	7	0	100	0.0	
12	11	14	8	0	100	0.0	
12	11	14	9	0	100	0.0	
12	11	14	10	0	100	0.0	
12	11	14	11	0	100	0.0	
12	11	14	12	0	100	0.0	
12	11	14	14	0	100	0.0	
12	11	24	1	0	100	0.0	
12	11	24	2	0	100	0.0	
12	11	24	3	0	100	0.0	
12	11	24	4	0	100	0.0	
12	11	24	5	0	100	0.0	
12	11	24	6	0	100	0.0	
12	11	24	7	0	100	0.0	
12	11	24	8	0	100	0.0	
12	11	24	9	0	100	0.0	
12	11	24	11	0	100	0.0	
12	11	24	12	0	100	0.0	
12	11	24	13	0	100	0.0	
12	11	24	14	0	100	0.0	
12	11	24	15	0	100	0.0	
12	11	24	16	0	100	0.0	
12	11	24	17	0	100	0.0	
12	11	24	18	0	100	0.0	
12	11	24	19	0	100	0.0	
12	11	24	23	0	100	0.0	
12	11	26	1	0	100	0.0	
12	11	26	2	0	100	0.0	
12	11	26	3	0	100	0.0	
12	11	26	4	0	100	0.0	
12	11	26	5	0	100	0.0	
12	11	26	6	0	100	0.0	
12	11	26	7	0	100	0.0	
12	11	26	8	0	100	0.0	
12	11	26	9	0	100	0.0	
12	11	26	11	0	100	0.0	
12	11	26	13	0	100	0.0	
12	11	26	14	0	100	0.0	
12	11	26	15	0	100	0.0	
12	11	26	16	0	100	0.0	
12	11	26	17	0	100	0.0	
12	11	26	18	0	100	0.0	
12	11	26	19	0	100	0.0	
12	11	26	20	0	100	0.0	
12	11	26	21	0	100	0.0	
12	11	26	25	0	100	0.0	
12	12	14	14	49	51	0.9607843137254902	AHSP,ALAS2,ANLN,ANXA2,ASPM,BIRC5,C12ORF75,CA1,CCNB2,CD70,CDC20,CDK1,CENPE,CENPF,CEP55,CIT,COL6A1,DEPDC1,DIAPH3,ESCO2,FAM111B,FHL2,HBM,HIST1H1B,HIST1H3G,ITGB1,LGALS1,MAP1B,MAP4K4,MKI67,MYBL1,MYEF2,NAV2,NRP2,NSD2,NUSAP1,OLFML2B,PBK,PIMREG,PPP1R14B,S100A10,SLC4A8,SMC2,STMN1,TFPI2,TOP2A,TPX2,TYMS,UBE2C
12	12	24	23	46	54	0.8518518518518519	ANLN,ANXA2,ASPM,BIRC5,C12ORF75,CCNB2,CD70,CDC20,CDK1,CENPE,CENPF,CEP55,CIT,COL6A1,DEPDC1,DIAPH3,ESCO2,FAM111B,FHL2,HIST1H1B,HIST1H3G,ITGB1,LGALS1,MAP1B,MAP4K4,MKI67,MYBL1,MYEF2,NAV2,NRP2,NSD2,NUSAP1,OLFML2B,PBK,PIMREG,PPP1R14B,S100A10,SLC4A8,SMC2,STMN1,TFPI2,TMSB10,TOP2A,TPX2,TYMS,UBE2C
12	12	26	25	46	54	0.8518518518518519	ANLN,ANXA2,ASPM,BIRC5,C12ORF75,CCNB2,CD70,CDC20,CDK1,CENPE,CENPF,CEP55,CIT,COL6A1,DEPDC1,DIAPH3,ESCO2,FAM111B,FHL2,HIST1H1B,HIST1H3G,ITGB1,LGALS1,MAP1B,MAP4K4,MKI67,MYBL1,MYEF2,NAV2,NRP2,NSD2,NUSAP1,OLFML2B,PBK,PIMREG,PPP1R14B,S100A10,SLC4A8,SMC2,STMN1,TFPI2,TMSB10,TOP2A,TPX2,TYMS,UBE2C
12	12	24	24	12	88	0.13636363636363635	AHSP,ALAS2,CA1,CCNB2,CENPE,CENPF,ESCO2,HBM,HIST1H1B,HIST1H3G,MKI67,NUSAP1
12	12	26	26	12	88	0.13636363636363635	AHSP,ALAS2,CA1,CCNB2,CENPE,CENPF,ESCO2,HBM,HIST1H1B,HIST1H3G,MKI67,NUSAP1
12	12	12	6	7	93	0.07526881720430108	ANXA2,C12ORF75,COL6A1,ITGB1,LGALS1,PPP1R14B,S100A10
12	12	14	7	7	93	0.07526881720430108	ANXA2,C12ORF75,COL6A1,ITGB1,LGALS1,PPP1R14B,S100A10
12	12	24	13	6	94	0.06382978723404255	C12ORF75,CD70,COL6A1,ITGB1,LGALS1,S100A10
12	12	24	12	5	95	0.05263157894736842	ANXA2,MAP1B,PPP1R14B,S100A10,TMSB10
12	12	24	16	5	95	0.05263157894736842	COL6A1,ITGB1,LGALS1,OLFML2B,TMSB10
12	12	26	4	5	95	0.05263157894736842	ANXA2,LGALS1,PPP1R14B,S100A10,TMSB10
12	12	26	14	5	95	0.05263157894736842	ANXA2,MAP1B,PPP1R14B,S100A10,TMSB10
12	12	26	15	5	95	0.05263157894736842	C12ORF75,CD70,COL6A1,ITGB1,LGALS1
12	12	26	18	5	95	0.05263157894736842	COL6A1,ITGB1,LGALS1,OLFML2B,TMSB10
12	12	14	3	2	98	0.02040816326530612	ANXA2,S100A10
12	12	14	11	2	98	0.02040816326530612	PPP1R14B,S100A10
12	12	24	19	2	98	0.02040816326530612	MAP1B,TMSB10
12	12	26	21	2	98	0.02040816326530612	MAP1B,TMSB10
12	12	12	8	1	99	0.010101010101010102	FHL2
12	12	12	10	1	99	0.010101010101010102	MAP1B
12	12	14	5	1	99	0.010101010101010102	TMSB10
12	12	14	9	1	99	0.010101010101010102	FHL2
12	12	14	12	1	99	0.010101010101010102	MAP1B
12	12	24	2	1	99	0.010101010101010102	ANXA2
12	12	24	17	1	99	0.010101010101010102	FHL2
12	12	24	22	1	99	0.010101010101010102	STMN1
12	12	26	19	1	99	0.010101010101010102	FHL2
12	12	26	24	1	99	0.010101010101010102	STMN1
12	12	12	1	0	100	0.0	
12	12	12	2	0	100	0.0	
12	12	12	3	0	100	0.0	
12	12	12	4	0	100	0.0	
12	12	12	5	0	100	0.0	
12	12	12	7	0	100	0.0	
12	12	12	9	0	100	0.0	
12	12	12	11	0	100	0.0	
12	12	14	1	0	100	0.0	
12	12	14	2	0	100	0.0	
12	12	14	4	0	100	0.0	
12	12	14	6	0	100	0.0	
12	12	14	8	0	100	0.0	
12	12	14	10	0	100	0.0	
12	12	14	13	0	100	0.0	
12	12	24	1	0	100	0.0	
12	12	24	3	0	100	0.0	
12	12	24	4	0	100	0.0	
12	12	24	5	0	100	0.0	
12	12	24	6	0	100	0.0	
12	12	24	7	0	100	0.0	
12	12	24	8	0	100	0.0	
12	12	24	9	0	100	0.0	
12	12	24	10	0	100	0.0	
12	12	24	11	0	100	0.0	
12	12	24	14	0	100	0.0	
12	12	24	15	0	100	0.0	
12	12	24	18	0	100	0.0	
12	12	24	20	0	100	0.0	
12	12	24	21	0	100	0.0	
12	12	26	1	0	100	0.0	
12	12	26	2	0	100	0.0	
12	12	26	3	0	100	0.0	
12	12	26	5	0	100	0.0	
12	12	26	6	0	100	0.0	
12	12	26	7	0	100	0.0	
12	12	26	8	0	100	0.0	
12	12	26	9	0	100	0.0	
12	12	26	10	0	100	0.0	
12	12	26	11	0	100	0.0	
12	12	26	12	0	100	0.0	
12	12	26	13	0	100	0.0	
12	12	26	16	0	100	0.0	
12	12	26	17	0	100	0.0	
12	12	26	20	0	100	0.0	
12	12	26	22	0	100	0.0	
12	12	26	23	0	100	0.0	
14	1	12	1	45	55	0.8181818181818182	AC008592.5,ACKR3,ADSSL1,ANGPTL4,ATOH8,BNIP3,CDA,CHI3L1,DDIT4,DNAH11,EFNA1,EGLN3,ERRFI1,FOS,FTH1,GALNT15,GLRX,GPX3,LOX,MT1A,MT1E,MT1F,MT1G,MT1H,MT1M,MT1X,MT2A,MTHFD2,MUC20-OT1,NAMPT,NEAT1,OXA1L,PDK1,POU3F1,RASD1,RBP4,RGCC,RNF144B,SAA1,SLC25A37,SOD2,STC2,TMEM204,TXNIP,ZNF395
14	1	24	3	40	60	0.6666666666666666	AC008592.5,ACKR3,ADSSL1,ANGPTL4,ATOH8,BNIP3,CDA,CHI3L1,DDIT4,DNAH11,EFNA1,EGLN3,ERRFI1,FTH1,GALNT15,GLRX,GPX3,LOX,MT1A,MT1E,MT1F,MT1G,MT1H,MT1M,MT1X,MT2A,MTHFD2,MUC20-OT1,NAMPT,NEAT1,PDK1,POU3F1,RASD1,RNF144B,SAA1,SLC25A37,SOD2,STC2,TMEM204,ZNF395
14	1	26	2	38	62	0.6129032258064516	AC008592.5,ACKR3,ADSSL1,ANGPTL4,BNIP3,CDA,CHI3L1,DDIT4,DNAH11,EFNA1,EGLN3,ERRFI1,FTH1,GALNT15,GLRX,GPX3,LOX,MT1A,MT1E,MT1F,MT1G,MT1H,MT1M,MT1X,MT2A,MTHFD2,MUC20-OT1,NAMPT,NEAT1,PDK1,POU3F1,RASD1,RNF144B,SAA1,SLC25A37,SOD2,TMEM204,ZNF395
